id	gruppenr	udtryk	lemma	lemklas	kernevb	frame	komm
23414	1002	afluring	afluring	sb.	NULL	Grasp	NULL
29653	1297	afluring	afluring	sb.	NULL	Becoming_aware	NULL
4834	254	afluse	afluse	vb.	afluse	Removing	NULL
3718	274	afluse	afluse	vb.	afluse	Cause_change_of_position_on_a_scale	NULL
16014	713	aflyse	aflyse	vb.	aflyse	Renunciation	NULL
12204	740	aflyse	aflyse	vb.	aflyse	Activity_stop	der mangler ramme til cancel
16642	740	aflyse	aflyse	vb.	aflyse	Statement	der mangler ramme til cancel
16033	713	aflysning	aflysning	sb.	NULL	Renunciation	NULL
29654	1297	aflytning	aflytning	sb.	NULL	Becoming_aware	NULL
35893	1637	aflytning	aflytning	sb.	NULL	Criminal_investigation	NULL
29655	1297	aflytte	aflytte	vb.	aflytte	Becoming_aware	NULL
35906	1637	aflytte	aflytte	vb.	aflytte	Criminal_investigation	NULL
32747	1410	aflægge besøg	besøg	sb.	NULL	Drop_in_on	NULL
32756	1410	aflægge besøg	aflægge	vb.	aflægge	Drop_in_on	NULL
32757	1410	aflægge et besøg	aflægge	vb.	aflægge	Drop_in_on	NULL
28433	1154	aflægge et løfte	løfte	sb.	aflægge	Commitment	NULL
11350	564	aflægge nogen en visit	visit	sb.	aflægge	Visiting	NULL
11351	564	aflægge visit hos nogen	visit	sb.	aflægge	Visiting	NULL
22847	1013	aflære	aflære	vb.	aflære	Education_teaching	NULL
24236	1030	aflære	aflære	vb.	aflære	Remembering_experience	NULL
23415	1002	aflæring	aflæring	sb.	NULL	Grasp	NULL
24237	1030	aflæring	aflæring	sb.	NULL	Remembering_experience	NULL
22478	944	aflæse	aflæse	vb.	aflæse	Coming_to_believe	NULL
24048	968	aflæse	aflæse	vb.	aflæse	Reading_activity	NULL
21604	1000	aflæse	aflæse	vb.	aflæse	Awareness	NULL
26064	1141	aflæse	aflæse	vb.	aflæse	Reading_perception	NULL
8894	583	aflæsning	aflæsning	sb.	NULL	Emptying	NULL
8895	583	aflæsse	aflæsse	vb.	aflæsse	Emptying	NULL
39134	1509	aflønne	aflønne	vb.	aflønne	Employing	Mangler mere præcis ramme
39135	1509	aflønning	aflønning	sb.	NULL	Employing	Mangler mere præcis ramme
38365	356	afløse	afløse	vb.	afløse	Take_place_of	NULL
38366	356	afløse	afløse	vb.	afløse	Take_place_of	NULL
5762	425	afløse	afløse	vb.	afløse	Relative_time	NULL
5765	426	afløse	afløse	vb.	afløse	Relative_time	NULL
14424	806	afløse	afløse	vb.	afløse	Get_a_job	NULL
16899	806	afløse	afløse	vb.	afløse	Take_place_of	NULL
17214	806	afløse	afløse	vb.	afløse	Work	NULL
39944	1501	afløse	afløse	vb.	afløse	Replacing	NULL
39945	1505	afløse	afløse	vb.	afløse	Replacing	NULL
38118	356	afløsning	afløsning	sb.	NULL	Replacing	NULL
16902	806	afløsning	afløsning	sb.	NULL	Take_place_of	NULL
922	31	afløve	afløve	vb.	afløve	Cutting	NULL
2824	186	aflåse	aflåse	vb.	aflåse	Closure	NULL
3719	206	afmagre	afmagre	vb.	afmagre	Cause_change_of_position_on_a_scale	NULL
4754	205	afmagring	afmagring	sb.	NULL	Removing	NULL
31875	1329	afmagring	afmagring	sb.	NULL	Cure	MANGLER
3797	253	afmatte	afmatte	vb.	afmatte	Cause_change_of_position_on_a_scale	NULL
4174	278	afmatte	afmatte	vb.	afmatte	Cure	mangle blive tyndere
34254	1441	afmilitarisere	afmilitarisere	vb.	afmilitarisere	Emptying	NULL
4175	244	afmontere	afmontere	vb.	afmontere	Cure	mangle blive tyndere
4776	244	afmontere	afmontere	vb.	afmontere	Removing	NULL
14036	817	afmontere	afmontere	vb.	afmontere	Detaching	NULL
34255	1441	afmontere	afmontere	vb.	afmontere	Emptying	NULL
34791	1500	afmontere	afmontere	vb.	afmontere	Change_operational_state	NULL
24464	968	afmærke	afmærke	vb.	afmærke	Sign	NULL
25729	1057	afmærke	afmærke	vb.	afmærke	Label	NULL
7708	603	afmønstre	afmønstre	vb.	afmønstre	Being_employed	NULL
4777	266	afmåle	afmåle	vb.	afmåle	Removing	NULL
22097	968	afmåle	afmåle	vb.	afmåle	Cogitation	NULL
34407	1441	afparere	afparere	vb.	afparere	Preventing_or_letting	NULL
34292	1441	afpatruljere	afpatruljere	vb.	afpatruljere	Inspecting	NULL
34364	1441	afpatruljere	afpatruljere	vb.	afpatruljere	Military_operation	NULL
4939	244	afpille	afpille	vb.	afpille	Separating	NULL
4835	254	afpille	afpille	vb.	afpille	Removing	NULL
4778	274	afpille	afpille	vb.	afpille	Removing	NULL
31224	1297	afpresse	afpresse	vb.	afpresse	Request	NULL
36184	1619	afpresse	afpresse	vb.	afpresse	Manipulate_into_doing	NULL
34310	1425	afprivatisere	afprivatisere	vb.	afprivatisere	Leadership	NULL
17039	729	afprøve	afprøve	vb.	afprøve	Trying_out	NULL
12549	726	afprøve grænser	afprøve	vb.	afprøve	Attempt	NULL
23367	1154	afprøve nye ideer	afprøve	vb.	afprøve	Experimentation	NULL
12550	726	afprøve sig selv	afprøve	vb.	afprøve	Attempt	NULL
15314	729	afprøvning	afprøvning	sb.	NULL	Operational_testing	NULL
7316	482	afpudse	afpudse	vb.	afpudse	Removing	NULL
11412	741	afpudse	afpudse	vb.	afpudse	Activity_finish	NULL
31809	1346	afpudse	afpudse	vb.	afpudse	Cooking_creation	NULL
32406	1346	afpudse	afpudse	vb.	afpudse	Removing	NULL
11452	741	afpudsning	afpudsning	sb.	NULL	Activity_finish	NULL
19198	827	afreagere	afreagere	vb.	afreagere	Expressing_publicly	NULL
38831	1553	afregne	afregne	vb.	afregne	Commerce_pay	NULL
38783	1554	afregne	afregne	vb.	afregne	Commerce_collect	NULL
20495	833	afregning ved kasse 1	kasse	sb.	NULL	Response	NULL
20494	833	afregning ved kasse ét	kasse	sb.	NULL	Response	NULL
8775	572	afrejse	afrejse	sb.	NULL	Departing	NULL
8774	641	afrejse	afrejse	sb.	NULL	Departing	NULL
10114	641	afrejse	afrejse	sb.	NULL	Quitting_a_place	NULL
10128	641	afrejse	afrejse	vb.	afrejse	Quitting_a_place	NULL
4779	244	afrense	afrense	vb.	afrense	Removing	NULL
15918	795	afrensning	afrensning	sb.	NULL	Removing	Der findes ingen ramme til rengøring
16780	737	afretning	afretning	sb.	NULL	Subjective_influence	NULL
567	39	afrette	afrette	vb.	afrette	Agriculture	NULL
16745	737	afrette	afrette	vb.	afrette	Subjective_influence	NULL
22848	1008	afrette	afrette	vb.	afrette	Education_teaching	NULL
15895	795	afrime	afrime	vb.	afrime	Removing	Der findes ingen ramme til rengøring
15919	795	afrimning	afrimning	sb.	NULL	Removing	Der findes ingen ramme til rengøring
4780	245	afrive	afrive	vb.	afrive	Removing	NULL
3347	139	afrunde	afrunde	vb.	afrunde	Reshaping	NULL
3720	231	afrunde	afrunde	vb.	afrunde	Cause_change_of_position_on_a_scale	NULL
11413	741	afrunde	afrunde	vb.	afrunde	Activity_finish	NULL
27347	1155	afrunding	afrunding	sb.	NULL	Arithmetic_non-commutative	Mangler: Grasp?
909	106	afrusning	afrusning	sb.	NULL	Cure	NULL
910	109	afrusning	afrusning	sb.	NULL	Cure	NULL
34256	1445	afruste	afruste	vb.	afruste	Emptying	NULL
34250	1445	afrustning	afrustning	sb.	NULL	Emptying	NULL
32392	1338	afrydning	afrydning	sb.	NULL	Removing	NULL
4781	245	afsave	afsave	vb.	afsave	Removing	NULL
34975	1462	afsave	afsave	vb.	afsave	Cutting	NULL
14387	713	afsavn	afsavn	sb.	NULL	Forgoing	NULL
36364	1613	afsavn	afsavn	sb.	NULL	Sacrificing_for	NULL
5259	404	afse tid til	afse	vb.	afse	Activity_ongoing	NULL
8776	601	afsejle	afsejle	vb.	afsejle	Departing	NULL
10129	641	afsejle	afsejle	vb.	afsejle	Quitting_a_place	NULL
11119	586	afsende	afsende	vb.	afsende	Sending	NULL
25291	1145	afsende	afsende	vb.	afsende	Contacting	NULL
11120	586	afsende et brev	afsende	vb.	afsende	Sending	NULL
25292	1145	afsende et brev	afsende	vb.	afsende	Contacting	NULL
11121	586	afsendelse	afsendelse	sb.	NULL	Sending	NULL
26821	1122	afsige	afsige	vb.	afsige	Statement	NULL
19695	869	afsige dom	afsige	vb.	afsige	Judgment_communication	NULL
36564	1640	afsige dom	afsige	vb.	afsige	Verdict	NULL
36565	1640	afsige kendelse	afsige	vb.	afsige	Verdict	NULL
34792	1500	afsikre	afsikre	vb.	afsikre	Change_operational_state	NULL
11361	817	afskaffe	afskaffe	vb.	afskaffe	Abandonment	NULL
34311	1425	afskaffe arbejdsløsheden	afskaffe	vb.	afskaffe	Leadership	NULL
34312	1425	afskaffe ventelisterne	afskaffe	vb.	afskaffe	Leadership	NULL
31807	1346	afskalle	afskalle	vb.	afskalle	Cooking_creation	NULL
32404	1346	afskalle	afskalle	vb.	afskalle	Removing	NULL
2388	116	afsked	afsked	sb.	NULL	Rite	NULL
4421	273	afsked	afsked	sb.	NULL	Firing	NULL
39813	1510	afsked	afsked	sb.	NULL	Quitting	NULL
4424	273	afskedige	afskedige	vb.	afskedige	Firing	NULL
8952	642	afskedige	afskedige	vb.	afskedige	Firing	NULL
39196	1512	afskedige	afskedige	vb.	afskedige	Firing	NULL
39197	1512	afskedige folk	afskedige	vb.	afskedige	Firing	NULL
39198	1513	afskedige i nåde og med pension	pension	sb.	afskedige	Firing	NULL
39199	1512	afskedige medarbejdere	afskedige	vb.	afskedige	Firing	NULL
39200	1512	afskedige på gråt papir	papir	sb.	afskedige	Firing	NULL
4422	273	afskedigelse	afskedigelse	sb.	NULL	Firing	NULL
39201	1512	afskedigelse	afskedigelse	sb.	NULL	Firing	NULL
39911	1512	afskedigelsesgrund	afskedigelsesgrund	sb.	NULL	Reason	NULL
39814	1510	afskedsansøgning	afskedsansøgning	sb.	NULL	Quitting	NULL
39815	1510	afskedsbegæring	afskedsbegæring	sb.	NULL	Quitting	NULL
19895	869	afskedssalut	afskedssalut	sb.	NULL	Judgment_direct_address	NULL
28727	1187	afskedssalut	afskedssalut	sb.	NULL	Judgment_communication	NULL
28023	1198	afskedsturné	afskedsturné	sb.	NULL	Performing_arts	NULL
7992	583	afskibe	afskibe	vb.	afskibe	Bringing	NULL
7993	605	afskibe	afskibe	vb.	afskibe	Bringing	NULL
4782	245	afskrabe	afskrabe	vb.	afskrabe	Removing	NULL
27035	1139	afskrift	afskrift	sb.	NULL	Text_creation	NULL
12213	713	afskrive	afskrive	vb.	afskrive	Activity_stop	NULL
27176	1144	afskrive	afskrive	vb.	afskrive	Text_creation	NULL
27036	1139	afskrivning	afskrivning	sb.	NULL	Text_creation	NULL
26942	1130	afskrække	afskrække	vb.	afskrække	Suasion	NULL
4783	245	afskrælle	afskrælle	vb.	afskrælle	Removing	NULL
32397	1346	afskrælning	afskrælning	sb.	NULL	Removing	NULL
18519	871	afsky	afsky	vb.	afsky	Experiencer_focused_emotion	NULL
31901	1357	afsky	afsky	sb.	NULL	Experiencer_focus	NULL
34117	1441	afskyde	afskyde	vb.	afskyde	Attack	NULL
27764	1183	afskygge	afskygge	vb.	afskygge	Create_representation	NULL
15920	795	afskylning	afskylning	sb.	NULL	Removing	Der findes ingen ramme til rengøring
4717	273	afskære	afskære	vb.	afskære	Prohibiting_or_licensing	NULL
34976	1464	afskære	afskære	vb.	afskære	Cutting	NULL
34977	1472	afskære	afskære	vb.	afskære	Cutting	NULL
14535	714	afskære fra at	afskære	vb.	afskære	Hindering	NULL
16946	808	afskære fra at	afskære	vb.	afskære	Thwarting	NULL
3282	149	afskærme	afskærme	vb.	afskærme	Protecting	NULL
28197	1168	afslag	afslag	sb.	NULL	Agree_or_refuse_to_act	NULL
32776	1368	afslapning	afslapning	sb.	NULL	Exercising	NULL
32777	1368	afslapningsøvelse	afslapningsøvelse	sb.	NULL	Exercising	NULL
16602	742	afslappethed	afslappethed	sb.	NULL	State	der mangler ramme til ro (modsat rammen Chaos)
32879	1401	afslappethed	afslappethed	sb.	NULL	Experiencer_focused_emotion	NULL
3274	180	afslibe	afslibe	vb.	afslibe	Processing_materials	NULL
11453	741	afslutning	afslutning	sb.	NULL	Activity_finish	NULL
27991	1190	afslutningskoncert	afslutningskoncert	sb.	NULL	Performing_arts	NULL
11373	716	afslutte	afslutte	vb.	afslutte	Accomplishment	NULL
12214	740	afslutte	afslutte	vb.	afslutte	Activity_stop	NULL
12215	740	afslutte	afslutte	vb.	afslutte	Activity_stop	NULL
11414	741	afslutte	afslutte	vb.	afslutte	Activity_finish	NULL
11415	741	afslutte	afslutte	vb.	afslutte	Activity_finish	NULL
11416	741	afslutte	afslutte	vb.	afslutte	Activity_finish	NULL
33689	1373	afslutte	afslutte	vb.	afslutte	Sports_jargon	NULL
23202	1017	afslutte en uddannelse	uddannelse	sb.	afslutte	Examination	NULL
6330	474	afsløre	afsløre	vb.	afsløre	Cause_to_perceive	NULL
24447	984	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26317	1070	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26322	1071	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26352	1073	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26369	1074	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26370	1074	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26371	1074	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26378	1075	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26379	1075	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
26392	1134	afsløre	afsløre	vb.	afsløre	Reveal_secret	NULL
27568	1179	afsløre	afsløre	vb.	afsløre	Cause_to_perceive	NULL
26323	1071	afsløre en hemmelighed	afsløre	vb.	afsløre	Reveal_secret	NULL
26264	1070	afsløring	afsløring	sb.	NULL	Reveal_secret	NULL
26278	1072	afsløring	afsløring	sb.	NULL	Reveal_secret	NULL
27565	1179	afsløring	afsløring	sb.	NULL	Cause_to_perceive	NULL
33304	1398	afsløring	afsløring	sb.	NULL	Social_event	NULL
26174	1106	afslå	afslå	vb.	afslå	Respond_to_proposal	NULL
28210	1168	afslå at	afslå	vb.	afslå	Agree_or_refuse_to_act	NULL
39994	1510	afslå et tilbud	tilbud	sb.	afslå	Respond_to_proposal	NULL
111	17	afsmeltning	afsmeltning	sb.	NULL	Change_of_phase	NULL
25024	1082	afsnubbe	afsnubbe	vb.	afsnubbe	Communication_manner	NULL
1984	96	afsnøre	afsnøre	vb.	afsnøre	Medical_intervention	NULL
1054	81	afsondre	afsondre	vb.	afsondre	Excreting	NULL
4267	254	afsondre	afsondre	vb.	afsondre	Emitting	NULL
4697	255	afsondre	afsondre	vb.	afsondre	Preventing_or_letting	NULL
6550	553	afsondre	afsondre	vb.	afsondre	Excreting	NULL
4265	255	afsondring	afsondring	sb.	NULL	Emitting	NULL
35796	1646	afsone	afsone	vb.	afsone	Being_incarcerated	NULL
35783	1646	afsoning	afsoning	sb.	NULL	Being_incarcerated	NULL
37465	281	afspejle sig	afspejle	vb.	afspejle	Evidence	NULL
37916	280	afspejle sig i	afspejle	vb.	afspejle	Presence	NULL
23081	1040	afspejle sig i	afspejle	vb.	afspejle	Event	NULL
7230	504	afspille	afspille	vb.	afspille	Perception_active	NULL
27861	1189	afspille	afspille	vb.	afspille	Perception_active	NULL
27859	1189	afspilning	afspilning	sb.	NULL	Perception_active	NULL
15556	811	afspore	afspore	vb.	afspore	Prevarication	NULL
2120	102	afspænding	afspænding	sb.	NULL	Medical_specialties	NULL
32778	1368	afspænding	afspænding	sb.	NULL	Exercising	NULL
34251	1445	afspænding	afspænding	sb.	NULL	Emptying	NULL
32779	1368	afspændingsøvelse	afspændingsøvelse	sb.	NULL	Exercising	NULL
2825	186	afspærre	afspærre	vb.	afspærre	Closure	NULL
14571	808	afspærring	afspærring	sb.	NULL	Hindering	NULL
36855	359	afstedkomme	afstedkomme	vb.	afstedkomme	Causation	NULL
13008	700	afstedkomme	afstedkomme	vb.	afstedkomme	Causation	NULL
17821	914	afstemme	afstemme	vb.	afstemme	Cogitation	NULL
11277	585	afstemple	afstemple	vb.	afstemple	Text_creation	NULL
11273	585	afstempling	afstempling	sb.	NULL	Text_creation	NULL
22586	979	afstikke	afstikke	vb.	afstikke	Coming_up_with	NULL
11890	703	afstikke grænser	afstikke	vb.	afstikke	Activity_prepare	NULL
14073	703	afstikke grænser	afstikke	vb.	afstikke	Education_teaching	NULL
37767	324	afstikke rammer	afstikke	vb.	afstikke	Legal_rulings	NULL
11891	703	afstikke rammer	afstikke	vb.	afstikke	Activity_prepare	NULL
14074	703	afstikke rammer	afstikke	vb.	afstikke	Education_teaching	NULL
30669	1325	afstikke rammerne for	afstikke	vb.	afstikke	Leadership	NULL
37768	324	afstikke retningslinjer	afstikke	vb.	afstikke	Legal_rulings	NULL
11892	703	afstikke retningslinjer	afstikke	vb.	afstikke	Activity_prepare	NULL
14075	703	afstikke retningslinjer	afstikke	vb.	afstikke	Education_teaching	NULL
22587	979	afstikke retningslinjer	afstikke	vb.	afstikke	Coming_up_with	NULL
30670	1325	afstikke retningslinjerne for	afstikke	vb.	afstikke	Leadership	NULL
33970	1402	afstikker	afstikker	sb.	NULL	Travel	NULL
6107	531	afstive	afstive	vb.	afstive	Cause_change_of_strength	NULL
35435	1454	afstive	afstive	vb.	afstive	Supporting	NULL
6106	531	afstivning	afstivning	sb.	NULL	Cause_change_of_strength	NULL
31353	1306	afstraffe	afstraffe	vb.	afstraffe	Rewards_and_punishments	NULL
36539	1641	afstrafning	afstrafning	sb.	NULL	Verdict	NULL
27774	1186	afstøbe	afstøbe	vb.	afstøbe	Create_representation	NULL
15896	795	afstøve	afstøve	vb.	afstøve	Removing	Der findes ingen ramme til rengøring
15921	795	afstøvning	afstøvning	sb.	NULL	Removing	Der findes ingen ramme til rengøring
39494	1521	afstå	afstå	vb.	afstå	Giving	NULL
38864	1565	afstå	afstå	vb.	afstå	Commerce_sell	NULL
12216	740	afstå fra	afstå	vb.	afstå	Activity_stop	NULL
28178	1166	afstå fra	afstå	vb.	afstå	Activity_abandoned_state	NULL
16015	712	afstå fra at	afstå	vb.	afstå	Renunciation	NULL
14328	713	afstå fra at	afstå	vb.	afstå	Forgoing	NULL
16034	713	afståelse	afståelse	sb.	NULL	Renunciation	NULL
38825	1521	afståelse	afståelse	sb.	NULL	Commerce_goods-transfer	NULL
6292	518	afsvide	afsvide	vb.	afsvide	Cause_to_burn	NULL
7442	518	afsvide	afsvide	vb.	afsvide	Setting_fire	NULL
36911	374	afsvække	afsvække	vb.	afsvække	Cause_benefit_or_detriment	NULL
26175	1106	afsværge	afsværge	vb.	afsværge	Respond_to_proposal	NULL
26176	1106	afsværge	afsværge	vb.	afsværge	Respond_to_proposal	NULL
27600	1191	afsynge	afsynge	vb.	afsynge	Communication_manner	NULL
27584	1189	afsyngelse	afsyngelse	sb.	NULL	Communication_manner	NULL
27585	1189	afsyngning	afsyngning	sb.	NULL	Communication_manner	NULL
35249	1469	afsyre	afsyre	vb.	afsyre	Processing_materials	NULL
15897	795	afsæbe	afsæbe	vb.	afsæbe	Removing	Der findes ingen ramme til rengøring
1405	64	afsæbning	afsæbning	sb.	NULL	Grooming	NULL
7724	616	afsæt	afsæt	sb.	NULL	Body_movement	NULL
33486	1376	afsæt	afsæt	sb.	NULL	Sports_jargon	NULL
33487	1377	afsæt	afsæt	sb.	NULL	Sports_jargon	NULL
4425	273	afsætte	afsætte	vb.	afsætte	Firing	NULL
34176	1436	afsætte	afsætte	vb.	afsætte	Change_of_leadership	NULL
39202	1512	afsætte	afsætte	vb.	afsætte	Firing	NULL
39255	1537	afsætte	afsætte	vb.	afsætte	Frugality	NULL
38865	1565	afsætte	afsætte	vb.	afsætte	Commerce_sell	NULL
34177	1436	afsætte præsidenten	afsætte	vb.	afsætte	Change_of_leadership	NULL
39203	1512	afsætte præsidenten	afsætte	vb.	afsætte	Firing	NULL
4423	273	afsættelse	afsættelse	sb.	NULL	Firing	NULL
39204	1512	afsættelse	afsættelse	sb.	NULL	Firing	NULL
16473	760	afsøge	afsøge	vb.	afsøge	Scrutinizing_for	NULL
16491	760	afsøge	afsøge	vb.	afsøge	Scrutiny	NULL
466	8	aftage	aftage	vb.	aftage	Weather	NULL
4784	244	aftage	aftage	vb.	aftage	Removing	NULL
38652	1559	aftage	aftage	vb.	aftage	Commerce_buy	NULL
424	8	aftagen	aftagen	sb.	NULL	Weather	NULL
36154	1624	aftale	aftale	vb.	aftale	Make_agreement_on_action	NULL
28446	1154	aftale med nogen at	aftale	vb.	aftale	Commitment	NULL
28447	1154	aftale noget	aftale	vb.	aftale	Commitment	NULL
7300	548	aftapning	aftapning	sb.	NULL	Placing	NULL
7304	548	aftappe	aftappe	vb.	aftappe	Placing	NULL
27757	1183	aftegne	aftegne	vb.	aftegne	Create_representation	NULL
209	9	aftenen falder på	aften	sb.	falde	Level_of_light?	mangler
27982	1190	aftenens koncert	koncert	sb.	NULL	Performing_arts	NULL
29361	1217	aftenmøde	aftenmøde	sb.	NULL	Assemble	NULL
33213	1402	aftentur	aftentur	sb.	NULL	Self_motion	NULL
3721	246	aftrappe	aftrappe	vb.	aftrappe	Cause_change_of_position_on_a_scale	NULL
37267	320	aftryk	aftryk	sb.	NULL	Committing_crime	NULL
39816	1590	aftrædelse	aftrædelse	sb.	NULL	Quitting	NULL
39001	1512	aftrædelsesgodtgørelse	aftrædelsesgodtgørelse	sb.	NULL	Earnings_and_losses	NULL
36856	359	aftvinge	aftvinge	vb.	aftvinge	Causation	NULL
16078	812	aftvinge	aftvinge	vb.	aftvinge	Request	NULL
20770	829	aftvinge	aftvinge	vb.	aftvinge	Stimulate_emotion	NULL
21137	829	aftvinge	aftvinge	vb.	aftvinge	Subjective_influence	NULL
31225	1297	aftvinge	aftvinge	vb.	aftvinge	Request	NULL
31226	1297	aftvinge et løfte	aftvinge	vb.	aftvinge	Request	NULL
31227	1297	aftvinge et svar	aftvinge	vb.	aftvinge	Request	NULL
31198	1316	aftvinge respekt	respekt	sb.	aftvinge	Regard	NULL
15898	795	aftvætte	aftvætte	vb.	aftvætte	Removing	Der findes ingen ramme til rengøring
39817	1590	aftægt	aftægt	sb.	NULL	Quitting	NULL
6206	558	aftørre	aftørre	vb.	aftørre	Cause_to_be_dry	NULL
6182	558	aftørring	aftørring	sb.	NULL	Cause_to_be_dry	NULL
568	33	afvande	afvande	vb.	afvande	Agriculture	NULL
6185	556	afvande	afvande	vb.	afvande	Cause_to_be_dry	NULL
6200	557	afvande	afvande	vb.	afvande	Cause_to_be_dry	NULL
6181	557	afvanding	afvanding	sb.	NULL	Cause_to_be_dry	NULL
15899	795	afvaske	afvaske	vb.	afvaske	Removing	Der findes ingen ramme til rengøring
1418	64	afvaskning	afvaskning	sb.	NULL	Grooming	NULL
12902	810	afvej	afvej	sb.	NULL	Bungling	NULL
17822	914	afveje	afveje	vb.	afveje	Cogitation	NULL
22099	963	afveje	afveje	vb.	afveje	Cogitation	NULL
22098	971	afveje	afveje	vb.	afveje	Cogitation	Mangler ramme til målehandling
22100	988	afveje	afveje	vb.	afveje	Cogitation	NULL
22102	963	afvejning	afvejning	sb.	NULL	Cogitation	NULL
22101	971	afvejning	afvejning	sb.	NULL	Cogitation	Mangler ramme til målehandling
28503	1180	afvejning	afvejning	sb.	NULL	Estimating	NULL
14536	808	afvende	afvende	vb.	afvende	Hindering	NULL
